country,iso_code_3,year,variable,WUI,WUI World,WUI LAC,input1,input2,input3,input4,input5
Haiti,HTI,2013,Annual Average,0.220543075,0.226703179,0.280524661,,,,,
Haiti,HTI,2014,Annual Average,0.020188975,0.199616777,0.163373681,,,,,
Haiti,HTI,2015,Annual Average,0.42020245,0.235984878,0.233332814,,,,,
Haiti,HTI,2016,Annual Average,0.95044625,0.278571657,0.238962083,,,,,
Haiti,HTI,2017,Annual Average,0.285181775,0.243450628,0.285571645,,,,,
Haiti,HTI,2018,Annual Average,0.2406767,0.199243691,0.410956063,,,,,
Haiti,HTI,2019,Annual Average,0.217188175,0.26686817,0.353607676,,,,,
Haiti,HTI,2020,Annual Average,0.352550225,0.273021605,0.284161693,,,,,
Haiti,HTI,2021,Annual Average,0.41798665,0.217772202,0.290546388,,,,,
Haiti,HTI,2022,Annual Average,0.374353175,0.236557435,0.311440173,,,,,
Haiti,HTI,2023,Annual Average,0,0.208037042,0.209689291,,,,,
Haiti,HTI,2024,Annual Average,0.04798465,0.176795038,0.228082571,,,,,
Haiti,HTI,2025,Annual Average,0.2441406,0.312139356,0.45899374,increased,2.717523504,above,1.904188254,higher
Haiti,HTI,1952,Moving Average,,,,,,,,
Haiti,HTI,1953,Moving Average,,,,,,,,
Haiti,HTI,1954,Moving Average,,,,,,,,
Haiti,HTI,1955,Moving Average,,,,,,,,
Haiti,HTI,1956,Moving Average,,,,,,,,
Haiti,HTI,1957,Moving Average,,,,,,,,
Haiti,HTI,1958,Moving Average,,,,,,,,
Haiti,HTI,1959,Moving Average,,,,,,,,
Haiti,HTI,1960,Moving Average,,,,,,,,
Haiti,HTI,1961,Moving Average,,0.101870829,0.070019082,,,,,
Haiti,HTI,1962,Moving Average,,0.103085778,0.076795465,,,,,
Haiti,HTI,1963,Moving Average,,0.102439185,0.091583805,,,,,
Haiti,HTI,1964,Moving Average,,0.102741675,0.09087508,,,,,
Haiti,HTI,1965,Moving Average,0.070250795,0.100522058,0.077208159,,,,,
Haiti,HTI,1966,Moving Average,0.070250795,0.101968558,0.089572231,,,,,
Haiti,HTI,1967,Moving Average,0.044583445,0.101045291,0.093747132,,,,,
Haiti,HTI,1968,Moving Average,0.028506275,0.102590345,0.098376345,,,,,
Haiti,HTI,1969,Moving Average,0.061357775,0.105700996,0.104137422,,,,,
Haiti,HTI,1970,Moving Average,0.061357775,0.109438625,0.11052704,,,,,
Haiti,HTI,1971,Moving Average,0.061357775,0.115667182,0.119826812,,,,,
Haiti,HTI,1972,Moving Average,0.073268208,0.117100552,0.121663334,,,,,
Haiti,HTI,1973,Moving Average,0.044761933,0.115468129,0.115189885,,,,,
Haiti,HTI,1974,Moving Average,0.044761933,0.111786416,0.11061308,,,,,
Haiti,HTI,1975,Moving Average,0.044761933,0.108683389,0.106903616,,,,,
Haiti,HTI,1976,Moving Average,0.044761933,0.110823611,0.102868736,,,,,
Haiti,HTI,1977,Moving Average,0.077020008,0.109286807,0.102321584,,,,,
Haiti,HTI,1978,Moving Average,0.077020008,0.106173481,0.108657142,,,,,
Haiti,HTI,1979,Moving Average,0.044168508,0.10534234,0.106028612,,,,,
Haiti,HTI,1980,Moving Average,0.044168508,0.104970283,0.109615339,,,,,
Haiti,HTI,1981,Moving Average,0.05553731,0.101671562,0.110679255,,,,,
Haiti,HTI,1982,Moving Average,0.06038291,0.100608303,0.11419479,,,,,
Haiti,HTI,1983,Moving Average,0.06038291,0.099360233,0.112356868,,,,,
Haiti,HTI,1984,Moving Average,0.06038291,0.095781342,0.115030517,,,,,
Haiti,HTI,1985,Moving Average,0.06038291,0.093580866,0.113801136,,,,,
Haiti,HTI,1986,Moving Average,0.130320148,0.087074786,0.11154252,,,,,
Haiti,HTI,1987,Moving Average,0.098062073,0.083562153,0.104740629,,,,,
Haiti,HTI,1988,Moving Average,0.115197098,0.084308185,0.099736937,,,,,
Haiti,HTI,1989,Moving Average,0.115197098,0.083410741,0.101668163,,,,,
Haiti,HTI,1990,Moving Average,0.115197098,0.085497105,0.100223472,,,,,
Haiti,HTI,1991,Moving Average,0.103828295,0.084818957,0.091208924,,,,,
Haiti,HTI,1992,Moving Average,0.145073483,0.085595933,0.0894306,,,,,
Haiti,HTI,1993,Moving Average,0.195190845,0.089247691,0.099271706,,,,,
Haiti,HTI,1994,Moving Average,0.221541365,0.094494927,0.106888508,,,,,
Haiti,HTI,1995,Moving Average,0.23867052,0.098740213,0.120580908,,,,,
Haiti,HTI,1996,Moving Average,0.175512025,0.10316946,0.131746819,,,,,
Haiti,HTI,1997,Moving Average,0.189576723,0.107394259,0.143951078,,,,,
Haiti,HTI,1998,Moving Average,0.234041495,0.109999981,0.156600098,,,,,
Haiti,HTI,1999,Moving Average,0.258559505,0.113688397,0.165846774,,,,,
Haiti,HTI,2000,Moving Average,0.329188965,0.115126629,0.178763306,,,,,
Haiti,HTI,2001,Moving Average,0.352918253,0.11989109,0.194379032,,,,,
Haiti,HTI,2002,Moving Average,0.319308323,0.122237648,0.204194972,,,,,
Haiti,HTI,2003,Moving Average,0.293590535,0.126523704,0.206743796,,,,,
Haiti,HTI,2004,Moving Average,0.283143653,0.128734098,0.215680786,,,,,
Haiti,HTI,2005,Moving Average,0.268305343,0.132860249,0.218607725,,,,,
Haiti,HTI,2006,Moving Average,0.268221235,0.135454035,0.217933246,,,,,
Haiti,HTI,2007,Moving Average,0.254156538,0.138489544,0.218574238,,,,,
Haiti,HTI,2008,Moving Average,0.195807715,0.138016175,0.205760147,,,,,
Haiti,HTI,2009,Moving Average,0.18653623,0.139941049,0.203311095,,,,,
Haiti,HTI,2010,Moving Average,0.150983005,0.143037533,0.198084529,,,,,
Haiti,HTI,2011,Moving Average,0.192733718,0.146313729,0.200056837,,,,,
Haiti,HTI,2012,Moving Average,0.185289253,0.154792873,0.195577031,,,,,
Haiti,HTI,2013,Moving Average,0.182943985,0.161053259,0.202315434,,,,,
Haiti,HTI,2014,Moving Average,0.169059245,0.167218593,0.193501925,,,,,
Haiti,HTI,2015,Moving Average,0.208788645,0.176410941,0.195950875,,,,,
Haiti,HTI,2016,Moving Average,0.297138635,0.190236373,0.199928824,,,,,
Haiti,HTI,2017,Moving Average,0.325656813,0.200969039,0.210202244,,,,,
Haiti,HTI,2018,Moving Average,0.346473508,0.207696531,0.239208954,,,,,
Haiti,HTI,2019,Moving Average,0.3529458,0.220533289,0.257643471,,,,,
Haiti,HTI,2020,Moving Average,0.353124588,0.232601735,0.267816052,,,,,
Haiti,HTI,2021,Moving Average,0.329443253,0.23671424,0.272473173,,,,,
Haiti,HTI,2022,Moving Average,0.349931745,0.237779022,0.285247688,,,,,
Haiti,HTI,2023,Moving Average,0.327877438,0.235912408,0.278164151,,,,,
Haiti,HTI,2024,Moving Average,0.330657005,0.233630235,0.28463504,,,,,
Haiti,HTI,2025,Moving Average,0.31305082,0.241245682,0.307201132,increased,2.717523504,above,1.904188254,higher
Honduras,HND,1952,Annual Average,,0.094032258,0.02683252,,,,,
Honduras,HND,1953,Annual Average,,0.119992027,0.02447165,,,,,
Honduras,HND,1954,Annual Average,0,0.132968278,0.112089663,,,,,
Honduras,HND,1955,Annual Average,0.2951595,0.135578224,0.228707565,,,,,
Honduras,HND,1956,Annual Average,0,0.099280593,0.033562534,,,,,
Honduras,HND,1957,Annual Average,0,0.123247919,0.086126338,,,,,
Honduras,HND,1958,Annual Average,0,0.118867639,0.062928884,,,,,
Honduras,HND,1959,Annual Average,0,0.068547041,0.050648547,,,,,
Honduras,HND,1960,Annual Average,0,0.052470631,0.020219676,,,,,
Honduras,HND,1961,Annual Average,0.19561815,0.073723685,0.054603445,,,,,
Honduras,HND,1962,Annual Average,0,0.106181739,0.094596351,,,,,
Honduras,HND,1963,Annual Average,0.3895724,0.113526106,0.172355044,,,,,
Honduras,HND,1964,Annual Average,0.27412275,0.135993169,0.105002415,,,,,
Honduras,HND,1965,Annual Average,0.28835075,0.113382053,0.092038359,,,,,
Honduras,HND,1966,Annual Average,0.24750375,0.113745596,0.157203246,,,,,
Honduras,HND,1967,Annual Average,0.56532895,0.114015255,0.127875353,,,,,
Honduras,HND,1968,Annual Average,0,0.134318179,0.109221016,,,,,
Honduras,HND,1969,Annual Average,0,0.099653543,0.108259313,,,,,
Honduras,HND,1970,Annual Average,0,0.089846921,0.084115855,,,,,
Honduras,HND,1971,Annual Average,0.35014,0.136009262,0.147601164,,,,,
Honduras,HND,1972,Annual Average,0.3937153,0.120515433,0.112961579,,,,,
Honduras,HND,1973,Annual Average,0.1878287,0.097201875,0.107620554,,,,,
Honduras,HND,1974,Annual Average,0,0.099176045,0.059234361,,,,,
Honduras,HND,1975,Annual Average,0,0.082351783,0.054943721,,,,,
Honduras,HND,1976,Annual Average,0.421755825,0.135147809,0.116854441,,,,,
Honduras,HND,1977,Annual Average,0.096116875,0.098647216,0.122403836,,,,,
Honduras,HND,1978,Annual Average,0,0.103184926,0.172576598,,,,,
Honduras,HND,1979,Annual Average,0.202265375,0.091342129,0.081974006,,,,,
Honduras,HND,1980,Annual Average,0,0.086126352,0.119983133,,,,,
Honduras,HND,1981,Annual Average,0.513188325,0.10302205,0.158240325,,,,,
Honduras,HND,1982,Annual Average,0.274884175,0.109882842,0.14811692,,,,,
Honduras,HND,1983,Annual Average,0,0.084721178,0.089241334,,,,,
Honduras,HND,1984,Annual Average,0.138045275,0.063387132,0.085970854,,,,,
Honduras,HND,1985,Annual Average,0.126518225,0.060347026,0.042649915,,,,,
Honduras,HND,1986,Annual Average,0.23645585,0.070087014,0.094268276,,,,,
Honduras,HND,1987,Annual Average,0,0.063520881,0.054384934,,,,,
Honduras,HND,1988,Annual Average,0,0.110645242,0.122539676,,,,,
Honduras,HND,1989,Annual Average,0,0.082367692,0.101286259,,,,,
Honduras,HND,1990,Annual Average,0.1256913,0.10698999,0.105536229,,,,,
Honduras,HND,1991,Annual Average,0.077688,0.096240572,0.068094843,,,,,
Honduras,HND,1992,Annual Average,0.093460525,0.117652603,0.130333683,,,,,
Honduras,HND,1993,Annual Average,0.145856325,0.121238764,0.187652388,,,,,
Honduras,HND,1994,Annual Average,0.030517575,0.115859491,0.162138874,,,,,
Honduras,HND,1995,Annual Average,0.027606,0.10279988,0.179573919,,,,,
Honduras,HND,1996,Annual Average,0.02608515,0.114379485,0.205927389,,,,,
Honduras,HND,1997,Annual Average,0.230316575,0.105768869,0.17642752,,,,,
Honduras,HND,1998,Annual Average,0.05282105,0.136702468,0.249029883,,,,,
Honduras,HND,1999,Annual Average,0.0862093,0.119251848,0.193753015,,,,,
Honduras,HND,2000,Annual Average,0.166687825,0.121372306,0.234701545,,,,,
Honduras,HND,2001,Annual Average,0.12888325,0.143885188,0.224252105,,,,,
Honduras,HND,2002,Annual Average,0,0.141118177,0.228493079,,,,,
Honduras,HND,2003,Annual Average,0.1112038,0.164099324,0.213140634,,,,,
Honduras,HND,2004,Annual Average,0.06046175,0.137963436,0.251508776,,,,,
Honduras,HND,2005,Annual Average,0.0254816,0.144061392,0.208843308,,,,,
Honduras,HND,2006,Annual Average,0.02277905,0.14031734,0.199182593,,,,,
Honduras,HND,2007,Annual Average,0,0.136123963,0.182837445,,,,,
Honduras,HND,2008,Annual Average,0.03426535,0.131968775,0.120888968,,,,,
Honduras,HND,2009,Annual Average,0.2471206,0.138500589,0.169262499,,,,,
Honduras,HND,2010,Annual Average,0.273361925,0.152337145,0.182435889,,,,,
Honduras,HND,2011,Annual Average,0.183652025,0.176647148,0.243975178,,,,,
Honduras,HND,2012,Annual Average,0.0898758,0.225909617,0.183695025,,,,,
Honduras,HND,2013,Annual Average,0.272947925,0.226703179,0.280524661,,,,,
Honduras,HND,2014,Annual Average,0.25370125,0.199616777,0.163373681,,,,,
Honduras,HND,2015,Annual Average,0.1768158,0.235984878,0.233332814,,,,,
Honduras,HND,2016,Annual Average,0.168193375,0.278571657,0.238962083,,,,,
Honduras,HND,2017,Annual Average,0.4690988,0.243450628,0.285571645,,,,,
Honduras,HND,2018,Annual Average,0.4371954,0.199243691,0.410956063,,,,,
Honduras,HND,2019,Annual Average,0.615223775,0.26686817,0.353607676,,,,,
Honduras,HND,2020,Annual Average,0.274504875,0.273021605,0.284161693,,,,,
Honduras,HND,2021,Annual Average,0.246424425,0.217772202,0.290546388,,,,,
Honduras,HND,2022,Annual Average,0.13405465,0.236557435,0.311440173,,,,,
Honduras,HND,2023,Annual Average,0.06718485,0.208037042,0.209689291,,,,,
Honduras,HND,2024,Annual Average,0.27545605,0.176795038,0.228082571,,,,,
Honduras,HND,2025,Annual Average,0.6007209,0.312139356,0.45899374,increased,2.324071431,above,7.032714276,higher
Honduras,HND,1952,Moving Average,,,,,,,,
Honduras,HND,1953,Moving Average,,,,,,,,
Honduras,HND,1954,Moving Average,,,,,,,,
Honduras,HND,1955,Moving Average,,,,,,,,
Honduras,HND,1956,Moving Average,,,,,,,,
Honduras,HND,1957,Moving Average,,,,,,,,
Honduras,HND,1958,Moving Average,,,,,,,,
Honduras,HND,1959,Moving Average,,,,,,,,
Honduras,HND,1960,Moving Average,,,,,,,,
Honduras,HND,1961,Moving Average,,0.101870829,0.070019082,,,,,
Honduras,HND,1962,Moving Average,,0.103085778,0.076795465,,,,,
Honduras,HND,1963,Moving Average,0.088035005,0.102439185,0.091583805,,,,,
Honduras,HND,1964,Moving Average,0.11544728,0.102741675,0.09087508,,,,,
Honduras,HND,1965,Moving Average,0.114766405,0.100522058,0.077208159,,,,,
Honduras,HND,1966,Moving Average,0.13951678,0.101968558,0.089572231,,,,,
Honduras,HND,1967,Moving Average,0.196049675,0.101045291,0.093747132,,,,,
Honduras,HND,1968,Moving Average,0.196049675,0.102590345,0.098376345,,,,,
Honduras,HND,1969,Moving Average,0.196049675,0.105700996,0.104137422,,,,,
Honduras,HND,1970,Moving Average,0.196049675,0.109438625,0.11052704,,,,,
Honduras,HND,1971,Moving Average,0.21150186,0.115667182,0.119826812,,,,,
Honduras,HND,1972,Moving Average,0.25087339,0.117100552,0.121663334,,,,,
Honduras,HND,1973,Moving Average,0.23069902,0.115468129,0.115189885,,,,,
Honduras,HND,1974,Moving Average,0.203286745,0.111786416,0.11061308,,,,,
Honduras,HND,1975,Moving Average,0.17445167,0.108683389,0.106903616,,,,,
Honduras,HND,1976,Moving Average,0.191876878,0.110823611,0.102868736,,,,,
Honduras,HND,1977,Moving Average,0.14495567,0.109286807,0.102321584,,,,,
Honduras,HND,1978,Moving Average,0.14495567,0.106173481,0.108657142,,,,,
Honduras,HND,1979,Moving Average,0.165182208,0.10534234,0.106028612,,,,,
Honduras,HND,1980,Moving Average,0.165182208,0.104970283,0.109615339,,,,,
Honduras,HND,1981,Moving Average,0.18148704,0.101671562,0.110679255,,,,,
Honduras,HND,1982,Moving Average,0.169603928,0.100608303,0.11419479,,,,,
Honduras,HND,1983,Moving Average,0.150821058,0.099360233,0.112356868,,,,,
Honduras,HND,1984,Moving Average,0.164625585,0.095781342,0.115030517,,,,,
Honduras,HND,1985,Moving Average,0.177277408,0.093580866,0.113801136,,,,,
Honduras,HND,1986,Moving Average,0.15874741,0.087074786,0.11154252,,,,,
Honduras,HND,1987,Moving Average,0.149135723,0.083562153,0.104740629,,,,,
Honduras,HND,1988,Moving Average,0.149135723,0.084308185,0.099736937,,,,,
Honduras,HND,1989,Moving Average,0.128909185,0.083410741,0.101668163,,,,,
Honduras,HND,1990,Moving Average,0.141478315,0.085497105,0.100223472,,,,,
Honduras,HND,1991,Moving Average,0.097928283,0.084818957,0.091208924,,,,,
Honduras,HND,1992,Moving Average,0.079785918,0.085595933,0.0894306,,,,,
Honduras,HND,1993,Moving Average,0.09437155,0.089247691,0.099271706,,,,,
Honduras,HND,1994,Moving Average,0.08361878,0.094494927,0.106888508,,,,,
Honduras,HND,1995,Moving Average,0.073727558,0.098740213,0.120580908,,,,,
Honduras,HND,1996,Moving Average,0.052690488,0.10316946,0.131746819,,,,,
Honduras,HND,1997,Moving Average,0.075722145,0.107394259,0.143951078,,,,,
Honduras,HND,1998,Moving Average,0.08100425,0.109999981,0.156600098,,,,,
Honduras,HND,1999,Moving Average,0.08962518,0.113688397,0.165846774,,,,,
Honduras,HND,2000,Moving Average,0.093724833,0.115126629,0.178763306,,,,,
Honduras,HND,2001,Moving Average,0.098844358,0.11989109,0.194379032,,,,,
Honduras,HND,2002,Moving Average,0.089498305,0.122237648,0.204194972,,,,,
Honduras,HND,2003,Moving Average,0.086033053,0.126523704,0.206743796,,,,,
Honduras,HND,2004,Moving Average,0.08902747,0.128734098,0.215680786,,,,,
Honduras,HND,2005,Moving Average,0.08881503,0.132860249,0.218607725,,,,,
Honduras,HND,2006,Moving Average,0.08848442,0.135454035,0.217933246,,,,,
Honduras,HND,2007,Moving Average,0.065452763,0.138489544,0.218574238,,,,,
Honduras,HND,2008,Moving Average,0.063597193,0.138016175,0.205760147,,,,,
Honduras,HND,2009,Moving Average,0.079688323,0.139941049,0.203311095,,,,,
Honduras,HND,2010,Moving Average,0.090355733,0.143037533,0.198084529,,,,,
Honduras,HND,2011,Moving Average,0.09583261,0.146313729,0.200056837,,,,,
Honduras,HND,2012,Moving Average,0.10482019,0.154792873,0.195577031,,,,,
Honduras,HND,2013,Moving Average,0.120994603,0.161053259,0.202315434,,,,,
Honduras,HND,2014,Moving Average,0.140318553,0.167218593,0.193501925,,,,,
Honduras,HND,2015,Moving Average,0.155451973,0.176410941,0.195950875,,,,,
Honduras,HND,2016,Moving Average,0.169993405,0.190236373,0.199928824,,,,,
Honduras,HND,2017,Moving Average,0.216903285,0.200969039,0.210202244,,,,,
Honduras,HND,2018,Moving Average,0.25719629,0.207696531,0.239208954,,,,,
Honduras,HND,2019,Moving Average,0.294006608,0.220533289,0.257643471,,,,,
Honduras,HND,2020,Moving Average,0.294120903,0.232601735,0.267816052,,,,,
Honduras,HND,2021,Moving Average,0.300398143,0.23671424,0.272473173,,,,,
Honduras,HND,2022,Moving Average,0.304816028,0.237779022,0.285247688,,,,,
Honduras,HND,2023,Moving Average,0.28423972,0.235912408,0.278164151,,,,,
Honduras,HND,2024,Moving Average,0.2864152,0.233630235,0.28463504,,,,,
Honduras,HND,2025,Moving Average,0.32880571,0.241245682,0.307201132,increased,2.324071431,above,7.032714276,higher
Jamaica,JAM,1952,Annual Average,,0.094032258,0.02683252,,,,,
Jamaica,JAM,1953,Annual Average,,0.119992027,0.02447165,,,,,
Jamaica,JAM,1954,Annual Average,,0.132968278,0.112089663,,,,,
Jamaica,JAM,1955,Annual Average,,0.135578224,0.228707565,,,,,
Jamaica,JAM,1956,Annual Average,,0.099280593,0.033562534,,,,,
Jamaica,JAM,1957,Annual Average,,0.123247919,0.086126338,,,,,
Jamaica,JAM,1958,Annual Average,,0.118867639,0.062928884,,,,,
Jamaica,JAM,1959,Annual Average,,0.068547041,0.050648547,,,,,
Jamaica,JAM,1960,Annual Average,,0.052470631,0.020219676,,,,,
Jamaica,JAM,1961,Annual Average,,0.073723685,0.054603445,,,,,
Jamaica,JAM,1962,Annual Average,,0.106181739,0.094596351,,,,,
Jamaica,JAM,1963,Annual Average,0,0.113526106,0.172355044,,,,,
Jamaica,JAM,1964,Annual Average,0.148544275,0.135993169,0.105002415,,,,,
Jamaica,JAM,1965,Annual Average,0,0.113382053,0.092038359,,,,,
Jamaica,JAM,1966,Annual Average,0,0.113745596,0.157203246,,,,,
Jamaica,JAM,1967,Annual Average,0.12906555,0.114015255,0.127875353,,,,,
Jamaica,JAM,1968,Annual Average,0,0.134318179,0.109221016,,,,,
Jamaica,JAM,1969,Annual Average,0,0.099653543,0.108259313,,,,,
Jamaica,JAM,1970,Annual Average,0.159438775,0.089846921,0.084115855,,,,,
Jamaica,JAM,1971,Annual Average,0.36465365,0.136009262,0.147601164,,,,,
Jamaica,JAM,1972,Annual Average,0.08289125,0.120515433,0.112961579,,,,,
Jamaica,JAM,1973,Annual Average,0.090317925,0.097201875,0.107620554,,,,,
Jamaica,JAM,1974,Annual Average,0,0.099176045,0.059234361,,,,,
Jamaica,JAM,1975,Annual Average,0,0.082351783,0.054943721,,,,,
Jamaica,JAM,1976,Annual Average,0.05925575,0.135147809,0.116854441,,,,,
Jamaica,JAM,1977,Annual Average,0,0.098647216,0.122403836,,,,,
Jamaica,JAM,1978,Annual Average,0.067024125,0.103184926,0.172576598,,,,,
Jamaica,JAM,1979,Annual Average,0,0.091342129,0.081974006,,,,,
Jamaica,JAM,1980,Annual Average,0.203538725,0.086126352,0.119983133,,,,,
Jamaica,JAM,1981,Annual Average,0,0.10302205,0.158240325,,,,,
Jamaica,JAM,1982,Annual Average,0,0.109882842,0.14811692,,,,,
Jamaica,JAM,1983,Annual Average,0.06520605,0.084721178,0.089241334,,,,,
Jamaica,JAM,1984,Annual Average,0.1494584,0.063387132,0.085970854,,,,,
Jamaica,JAM,1985,Annual Average,0.04901,0.060347026,0.042649915,,,,,
Jamaica,JAM,1986,Annual Average,0,0.070087014,0.094268276,,,,,
Jamaica,JAM,1987,Annual Average,0,0.063520881,0.054384934,,,,,
Jamaica,JAM,1988,Annual Average,0.053995675,0.110645242,0.122539676,,,,,
Jamaica,JAM,1989,Annual Average,0,0.082367692,0.101286259,,,,,
Jamaica,JAM,1990,Annual Average,0,0.10698999,0.105536229,,,,,
Jamaica,JAM,1991,Annual Average,0.122609125,0.096240572,0.068094843,,,,,
Jamaica,JAM,1992,Annual Average,0.114144975,0.117652603,0.130333683,,,,,
Jamaica,JAM,1993,Annual Average,0.04380585,0.121238764,0.187652388,,,,,
Jamaica,JAM,1994,Annual Average,0.134194375,0.115859491,0.162138874,,,,,
Jamaica,JAM,1995,Annual Average,0.07646605,0.10279988,0.179573919,,,,,
Jamaica,JAM,1996,Annual Average,0.1424846,0.114379485,0.205927389,,,,,
Jamaica,JAM,1997,Annual Average,0.337212175,0.105768869,0.17642752,,,,,
Jamaica,JAM,1998,Annual Average,0.1154781,0.136702468,0.249029883,,,,,
Jamaica,JAM,1999,Annual Average,0.030701225,0.119251848,0.193753015,,,,,
Jamaica,JAM,2000,Annual Average,0.172496975,0.121372306,0.234701545,,,,,
Jamaica,JAM,2001,Annual Average,0.085976275,0.143885188,0.224252105,,,,,
Jamaica,JAM,2002,Annual Average,0.2069832,0.141118177,0.228493079,,,,,
Jamaica,JAM,2003,Annual Average,0.1349911,0.164099324,0.213140634,,,,,
Jamaica,JAM,2004,Annual Average,0.129916925,0.137963436,0.251508776,,,,,
Jamaica,JAM,2005,Annual Average,0.13802885,0.144061392,0.208843308,,,,,
Jamaica,JAM,2006,Annual Average,0.1075111,0.14031734,0.199182593,,,,,
Jamaica,JAM,2007,Annual Average,0.1929696,0.136123963,0.182837445,,,,,
Jamaica,JAM,2008,Annual Average,0.173765125,0.131968775,0.120888968,,,,,
Jamaica,JAM,2009,Annual Average,0.080541225,0.138500589,0.169262499,,,,,
Jamaica,JAM,2010,Annual Average,0.116847275,0.152337145,0.182435889,,,,,
Jamaica,JAM,2011,Annual Average,0.182962175,0.176647148,0.243975178,,,,,
Jamaica,JAM,2012,Annual Average,0.318547225,0.225909617,0.183695025,,,,,
Jamaica,JAM,2013,Annual Average,0.249180325,0.226703179,0.280524661,,,,,
Jamaica,JAM,2014,Annual Average,0.069815025,0.199616777,0.163373681,,,,,
Jamaica,JAM,2015,Annual Average,0.061283575,0.235984878,0.233332814,,,,,
Jamaica,JAM,2016,Annual Average,0.0851088,0.278571657,0.238962083,,,,,
Jamaica,JAM,2017,Annual Average,0.04106305,0.243450628,0.285571645,,,,,
Jamaica,JAM,2018,Annual Average,0.1001323,0.199243691,0.410956063,,,,,
Jamaica,JAM,2019,Annual Average,0.041295,0.26686817,0.353607676,,,,,
Jamaica,JAM,2020,Annual Average,0.138613775,0.273021605,0.284161693,,,,,
Jamaica,JAM,2021,Annual Average,0.063884325,0.217772202,0.290546388,,,,,
Jamaica,JAM,2022,Annual Average,0.113490425,0.236557435,0.311440173,,,,,
Jamaica,JAM,2023,Annual Average,0.018799825,0.208037042,0.209689291,,,,,
Jamaica,JAM,2024,Annual Average,0,0.176795038,0.228082571,,,,,
Jamaica,JAM,2025,Annual Average,0,0.312139356,0.45899374,increased,1.896267394,above,-80.39110417,lower
Jamaica,JAM,1952,Moving Average,,,,,,,,
Jamaica,JAM,1953,Moving Average,,,,,,,,
Jamaica,JAM,1954,Moving Average,,,,,,,,
Jamaica,JAM,1955,Moving Average,,,,,,,,
Jamaica,JAM,1956,Moving Average,,,,,,,,
Jamaica,JAM,1957,Moving Average,,,,,,,,
Jamaica,JAM,1958,Moving Average,,,,,,,,
Jamaica,JAM,1959,Moving Average,,,,,,,,
Jamaica,JAM,1960,Moving Average,,,,,,,,
Jamaica,JAM,1961,Moving Average,,0.101870829,0.070019082,,,,,
Jamaica,JAM,1962,Moving Average,,0.103085778,0.076795465,,,,,
Jamaica,JAM,1963,Moving Average,,0.102439185,0.091583805,,,,,
Jamaica,JAM,1964,Moving Average,,0.102741675,0.09087508,,,,,
Jamaica,JAM,1965,Moving Average,,0.100522058,0.077208159,,,,,
Jamaica,JAM,1966,Moving Average,,0.101968558,0.089572231,,,,,
Jamaica,JAM,1967,Moving Average,,0.101045291,0.093747132,,,,,
Jamaica,JAM,1968,Moving Average,,0.102590345,0.098376345,,,,,
Jamaica,JAM,1969,Moving Average,,0.105700996,0.104137422,,,,,
Jamaica,JAM,1970,Moving Average,,0.109438625,0.11052704,,,,,
Jamaica,JAM,1971,Moving Average,,0.115667182,0.119826812,,,,,
Jamaica,JAM,1972,Moving Average,0.08845935,0.117100552,0.121663334,,,,,
Jamaica,JAM,1973,Moving Average,0.097491143,0.115468129,0.115189885,,,,,
Jamaica,JAM,1974,Moving Average,0.082636715,0.111786416,0.11061308,,,,,
Jamaica,JAM,1975,Moving Average,0.082636715,0.108683389,0.106903616,,,,,
Jamaica,JAM,1976,Moving Average,0.08856229,0.110823611,0.102868736,,,,,
Jamaica,JAM,1977,Moving Average,0.075655735,0.109286807,0.102321584,,,,,
Jamaica,JAM,1978,Moving Average,0.082358148,0.106173481,0.108657142,,,,,
Jamaica,JAM,1979,Moving Average,0.082358148,0.10534234,0.106028612,,,,,
Jamaica,JAM,1980,Moving Average,0.086768143,0.104970283,0.109615339,,,,,
Jamaica,JAM,1981,Moving Average,0.050302778,0.101671562,0.110679255,,,,,
Jamaica,JAM,1982,Moving Average,0.042013653,0.100608303,0.11419479,,,,,
Jamaica,JAM,1983,Moving Average,0.039502465,0.099360233,0.112356868,,,,,
Jamaica,JAM,1984,Moving Average,0.054448305,0.095781342,0.115030517,,,,,
Jamaica,JAM,1985,Moving Average,0.059349305,0.093580866,0.113801136,,,,,
Jamaica,JAM,1986,Moving Average,0.05342373,0.087074786,0.11154252,,,,,
Jamaica,JAM,1987,Moving Average,0.05342373,0.083562153,0.104740629,,,,,
Jamaica,JAM,1988,Moving Average,0.052120885,0.084308185,0.099736937,,,,,
Jamaica,JAM,1989,Moving Average,0.052120885,0.083410741,0.101668163,,,,,
Jamaica,JAM,1990,Moving Average,0.031767013,0.085497105,0.100223472,,,,,
Jamaica,JAM,1991,Moving Average,0.044027925,0.084818957,0.091208924,,,,,
Jamaica,JAM,1992,Moving Average,0.055442423,0.085595933,0.0894306,,,,,
Jamaica,JAM,1993,Moving Average,0.053302403,0.089247691,0.099271706,,,,,
Jamaica,JAM,1994,Moving Average,0.051776,0.094494927,0.106888508,,,,,
Jamaica,JAM,1995,Moving Average,0.054521605,0.098740213,0.120580908,,,,,
Jamaica,JAM,1996,Moving Average,0.068770065,0.10316946,0.131746819,,,,,
Jamaica,JAM,1997,Moving Average,0.102491283,0.107394259,0.143951078,,,,,
Jamaica,JAM,1998,Moving Average,0.108639525,0.109999981,0.156600098,,,,,
